,title,address,project_name,apartment_code,block_name,block_code,square,square_area,square_in_use,bedroom,wc,num_floor,floor,width,height,door,balcony,certificates,house_type,estate_type,office_type,apartment_type,status,furniture_status,estate_status,apartment_specific,house_specific,_type,price_m2,price_square
12,Chính chủ Góc 2 MT 4.5x20m 90m2 LG12M xe tải TTN1B,"Đường Tân Thới Nhất 1B, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],90 m²,[],2 phòng,1 phòng,[],[],[],[],['Nam'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],[],"76,67 triệu/m²","6,9 tỷ- 90 m2đ"
13,Nhà 1 Trệt 4 Lầu Có Thang Máy_DT 4.5x16m_SHR,"Đường Hà Huy Giáp, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],70 m²,300 m²,6 phòng,Nhiều hơn 6 phòng,5,[],4.5 m,16 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Hoàn thiện cơ bản'],[],[],['Hẻm xe hơi'],[],"65,71 triệu/m²","4,6 tỷ- 70 m2đ"
14,Bán nhà Thạnh Lộc 08 1 trệt 4 lầu giá 5.4 tỷ,"Thạnh Lộc 08, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],51.1 m²,180 m²,4 phòng,4 phòng,[],[],4 m,13 m,['Nam'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],['Nội thất đầy đủ'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"105,88 triệu/m²","5,4 tỷ- 51.1 m2đ"
15,Nhà 1 trệt 1 lầu có sân thượng đường TX52 Q12,"Đường Thạnh Xuân 52, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],40 m²,80 m²,2 phòng,2 phòng,1,[],4 m,10 m,['Đông'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],['Nội thất đầy đủ'],[],[],['Hẻm xe hơi'],[],"33,75 triệu/m²","1,35 tỷ- 40 m2đ"
16,Nhà 1trêt 1lâu 2pn,"Đường Thạnh Lôc 41, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],50 m²,[],2 phòng,2 phòng,[],[],[],[],['Đông Nam'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],['Hẻm xe hơi'],[],19 triệu/m²,950 triệu- 50 m2đ
17,Chủ Bán Căn Nhà .Quang Trung.Q12_Giá 820Tr_DT 35m2,"Đường Quang Trung||5860, Phường Đông Hưng Thuận, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],35 m²,35 m²,2 phòng,2 phòng,[],[],[],[],[],[],[],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],[],"23,43 triệu/m²",820 triệu- 35 m2đ
18,"Nhà Trệt Lầu, 2PN, 2WC, DT 32m2, giá 640tr, SHR","Đường Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],32 m²,[],2 phòng,2 phòng,2,[],[],[],[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],20 triệu/m²,"640 triệu
GIÁ TỐT
- 32 m2đ"
19,"Tôi Bán Nhà. 1/ Hiệp Thành 05,Q12 (790Tr) DT 38m2","Hiệp Thành 05, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],38 m²,38 m²,2 phòng,2 phòng,1,[],[],[],[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"20,79 triệu/m²",790 triệu- 38 m2đ
20,Nhà Gần Chợ Hạt Điều Phường Tân Chánh Hiệp Quận 12,"Đường Huỳnh Thị Hai, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],57 m²,90 m²,2 phòng,2 phòng,[],[],4 m,15 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],['Hẻm xe hơi'],[],50 triệu/m²,"2,85 tỷ- 57 m2đ"
21,Chính chủ cần bán gấp căn nhà ở gần ngã 4 Ga,"Đường Hà Huy Giáp, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],35 m²,100 m²,3 phòng,3 phòng,2,[],3.2 m,10 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"48,57 triệu/m²","1,7 tỷ- 35 m2đ"
22,BÁN NHÀ Đ. NGUYỄN THỊ BÚP QUẬN 12 (3PN-2WC),"Đường Nguyễn Thị Búp, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],64 m²,64 m²,3 phòng,2 phòng,2,[],4 m,8 m,['Tây Nam'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],['Nội thất cao cấp'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"21,88 triệu/m²","1,4 tỷ- 64 m2đ"
23,Nhà 1 Lửng 4 Tầng/5PN -4.5 x 17m/ Mặt Tiền HT13,"Đường Hiệp Thành 13, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],72 m²,239 m²,5 phòng,4 phòng,[],[],5 m,17 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"88,19 triệu/m²","6,35 tỷ- 72 m2đ"
24,"nhà đường Tô Ký, Quận 12 41m2 ( 2PN-2WC )","Đường Tô Ký, Phường Đông Hưng Thuận, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],41 m²,41 m²,2 phòng,2 phòng,2,[],3.4 m,6 m,['Tây Nam'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],['Nội thất cao cấp'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],20 triệu/m²,820 triệu- 41 m2đ
25,Nhà 4x16 hẻm xe hơi Thạn Lộc 17- Sổ hồng riêng,"Đường Thạnh Lộc 17, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],64 m²,96 m²,2 phòng,2 phòng,2,[],4 m,16 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"46,56 triệu/m²","2,98 tỷ- 64 m2đ"
26,Nhà Đúc Thật 1 Lầu DT: 4m x 13m SHR . Đường TL16,"Đường TL16, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],52 m²,52 m²,2 phòng,2 phòng,[],[],4 m,13 m,['Tây Nam'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"61,54 triệu/m²","3,2 tỷ- 52 m2đ"
27,"Bán biệt thự đẹp quận 12 giá rẻ, căn góc 2 MT","Đường Hà Huy Giáp, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],107 m²,220 m²,4 phòng,5 phòng,[],[],7 m,17 m,['Tây Bắc'],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],['Nội thất đầy đủ'],[],[],['Hẻm xe hơi'],[],"55,98 triệu/m²","5,99 tỷ- 107 m2đ"
28,Nhà 1trêt 1lâu,"Đường Thạnh Xuân 38, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],40 m²,[],2 phòng,2 phòng,[],[],[],[],['Tây Bắc'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"21,25 triệu/m²",850 triệu- 40 m2đ
29,"Không đủ khả năng đáo hạn, bán dãy trọ 9 phòng Q12","Đường Dương Thị Mười, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],93 m²,[],1 phòng,1 phòng,[],[],5.3 m,17.5 m,[],[],[],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],[],"8,82 triệu/m²",820 triệu- 93 m2đ
30,NHÀ 3PN HẺM 6M ĐÔNG BẮC NGAY PHẦN MỀM QUANG TRUNG,"Đông Bắc, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],62 m²,[],3 phòng,2 phòng,[],[],4 m,16 m,[],[],[],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],[],"57,26 triệu/m²","3,55 tỷ- 62 m2đ"
31,"Cần bán gấp nhà ở Tô Ngọc Vân, Phường Thạnh Xuân","Đường Tô Ngọc Vân, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],35 m²,90 m²,3 phòng,3 phòng,[],[],3.3 m,10 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"47,71 triệu/m²","1,67 tỷ- 35 m2đ"
32,Bán gấp căn nhà ở ngã 4 Nguyễn Thị Kiểu hẻm xe hơi,"Đường Nguyễn Thị Kiểu, Phường Tân Thới Hiệp, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],40 m²,100 m²,3 phòng,3 phòng,2,[],3.2 m,10 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],['Hẻm xe hơi'],[],40 triệu/m²,"1,6 tỷ- 40 m2đ"
33,Nhà 1trêt 1lâu 2pn 2wc,"Đường Thanh xuân 25, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],50 m²,[],2 phòng,2 phòng,[],[],[],[],[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"17,6 triệu/m²",880 triệu- 50 m2đ
34,Can ban gap,"61/3, 61/3 Thanh Loc 14, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],24 m²,50 m²,1 phòng,1 phòng,[],[],4 m,6 m,['Tây Nam'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],[],[],"37,92 triệu/m²",910 triệu- 24 m2đ
35,Tôi chinh chủ cần bán,"Đường Tô Ngọc Vân, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],70 m²,[],3 phòng,3 phòng,[],[],[],[],[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"18,43 triệu/m²","1,29 tỷ- 70 m2đ"
36,Cần bán nhà mặt tiền 64 Trần thị Hè,"64, Đường Trần Thị Hè, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],108 m²,170 m²,5 phòng,3 phòng,2,[],6 m,18 m,['Đông Bắc'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],[],"62,04 triệu/m²","6,7 tỷ- 108 m2đ"
37,"Bán lỗ, bán gấp căn biệt thự để chuyển về đà lạt","Đường Nguyễn Ảnh Thủ, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],272.3 m²,132.31 m²,6 phòng,Nhiều hơn 6 phòng,[],[],11 m,24 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],['Nở hậu'],[],"75,37 triệu/m²","20,5 tỷ- 272.3 m2đ"
38,Nhà mặt tiền đường cách đường tô Ngọc Vân 150 m,"Tô Ngọc Vân Phường Thạnh Xuân Quận 12, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],70 m²,70 m²,2 phòng,2 phòng,[],[],4 m,17.5 m,[],[],['Giấy tờ khác'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],[],"22,86 triệu/m²","1,6 tỷ- 70 m2đ"
39,NHÀ CAO CẤP CHỢ THẠNH XUÂN 100M2,"Tô Ngọc Vân, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],35 m²,100 m²,4 phòng,3 phòng,[],[],[],[],['Đông'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],[],[],"52,86 triệu/m²","1,85 tỷ- 35 m2đ"
40,Nhà mới xây 4 tầng cuối đường Nguyễn Oanh nối dài,"Đường Hà Huy Giáp, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],240 m²,[],4 phòng,5 phòng,4,[],4.5 m,12 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],[],"19,17 triệu/m²","4,6 tỷ- 240 m2đ"
41,NHÀ NGAY KHU VILLAS APĐ CÓ SỔ HỒNG.105M2.KHU VIP,"Đường Vườn Lài||6181, Phường An Phú Đông, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],105 m²,105 m²,3 phòng,2 phòng,[],[],[],[],['Đông Nam'],[],[],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],[],"14,76 triệu/m²","1,55 tỷ- 105 m2đ"
42,"Nhà Q12 TT 1,5 tỷ nhận nhà góp qua NH 20 năm","Đường Tô Ngọc Vân, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],51 m²,220 m²,4 phòng,5 phòng,4,[],4.5 m,15 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"90,2 triệu/m²","4,6 tỷ- 51 m2đ"
43,h5m TX22-Q12 NHÀ MỚI THOÁNG MÁT 34M2 CÔNG NHẬN SH,"Đường Thạnh Xuân 25, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],34 m²,[],3 phòng,3 phòng,[],[],[],[],[],[],[],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],[],"47,65 triệu/m²","1,62 tỷ- 34 m2đ"
44,"NHÀ ĐÔI,1 LẦU- 2 P.NGỦ- 2 WC-THẠNH LỘC 41 KHU","Đường Thạnh Lộc 41, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],22 m²,44 m²,2 phòng,2 phòng,2,[],3 m,7 m,['Tây Nam'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất cao cấp'],[],[],[],[],"65,91 triệu/m²","1,45 tỷ- 22 m2đ"
45,Nhà Thạnh Lộc14 -Trệt lầu-Sổ hồng riêng 50m2,"thạnh lộc 14, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],50 m²,50 m²,2 phòng,1 phòng,2,[],3 m,10 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"31,8 triệu/m²","1,59 tỷ- 50 m2đ"
46,Nhà 1 trệt 3 lầu An Phú Đông,"An Phú Đông 03, Phường An Phú Đông, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],50 m²,180 m²,6 phòng,6 phòng,3,[],8 m,6 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],46 triệu/m²,"2,3 tỷ- 50 m2đ"
47,MỞ BÁN 60CĂN NHÀ PHỐ 1TRỆT 3LÂÙ CHỢ CẦU ĐỒNG Q12,"Đường Thạnh Lộc 26, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],60 m²,180 m²,4 phòng,5 phòng,[],[],4 m,15 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất cao cấp'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],80 triệu/m²,"4,8 tỷ- 60 m2đ"
48,Nhà phố liền kề 4.5 tấm 4x13,"Đường Thanh Xuân, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],288 m²,50 m²,5 phòng,6 phòng,4,[],4 m,13 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],['Nội thất cao cấp'],[],[],[],[],"19,1 triệu/m²","5,5 tỷ- 288 m2đ"
49,NHÀ SHR CAO CẤP -ĐƯỜNG THÔNG- 4 LẦU- 5 phòng,"Đường Thạnh Xuân 24, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],60 m²,235 m²,5 phòng,6 phòng,5,[],5 m,12 m,['Đông Bắc'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"75,83 triệu/m²","4,55 tỷ- 60 m2đ"
50,03 LẦU - ÉP CỌC -ĐÚC THẬT - SÂN THƯỢNG - ĐƯỜNG 6M,"Đường Hà Huy Giáp, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],24 m²,90 m²,2 phòng,3 phòng,4,[],4 m,6 m,['Tây Nam'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"61,25 triệu/m²","1,47 tỷ- 24 m2đ"
51,"Bán nhà Nguyễn Ảnh Thủ - Quận 12 - 85 m2 - 4,8 tỷ","Đường Nguyễn Ảnh Thủ||5836, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],85 m²,85 m²,2 phòng,2 phòng,2,[],5.5 m,15.5 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"56,47 triệu/m²","4,8 tỷ- 85 m2đ"
52,Bán lỗ 1 trệt 3 lầu ngay gần Phà An Phú Đông,"Đường Vườn Lài, Phường An Phú Đông, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],60 m²,[],4 phòng,5 phòng,[],[],[],[],[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],[],[],50 triệu/m²,"3 tỷ
GIÁ TỐT
- 60 m2đ"
53,🌈 Kẹt Tiền Bán Gấp Biệt Thự Thạnh Lộc • 270m2,"Đường Thạnh Lộc 41, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],270 m²,[],8 phòng,Nhiều hơn 6 phòng,2,[],13.9 m,21 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],['Nội thất đầy đủ'],[],[],[],[],"35,56 triệu/m²","9,6 tỷ- 270 m2đ"
54,Nhà phố liền kề khu sầm uất Lê văn Khương,"Đường Lê Văn Khương, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],66.5 m²,173 m²,3 phòng,4 phòng,3,[],4 m,16 m,['Tây'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Hoàn thiện cơ bản'],[],[],['Hẻm xe hơi'],[],"62,88 triệu/m²","4,15 tỷ
GIÁ TỐT
- 66.5 m2đ"
55,Bán biệt thự liền kề 1 sẹc,"lên văn khương, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],88 m²,88 m²,4 phòng,5 phòng,[],[],4 m,22 m,['Đông Bắc'],[],[],['Nhà phố liền kề'],[],[],[],[],[],[],[],[],[],"62,5 triệu/m²","5,5 tỷ- 88 m2đ"
56,Cần bán gấp nhà 2 lầu .🚗 tận cửa chỉ 1tỷ 350,"1A, Đường Thới An 28, Phường Thới An, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],22 m²,66 m²,4 phòng,2 phòng,2,[],33 m,65 m,['Tây'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"61,36 triệu/m²","1,35 tỷ- 22 m2đ"
57,NHÀ TL47 -40M2 ĐẤT- 4P.N- ĐƯỜNG 6M- CÓ 3CĂN HIẾM,"Đường Thạnh Lộc 47, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],40 m²,115 m²,4 phòng,3 phòng,3,[],3 m,14 m,['Đông Bắc'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất đầy đủ'],[],[],['Hẻm xe hơi'],[],"57,25 triệu/m²","2,29 tỷ- 40 m2đ"
58,"Nhà 1 lầu đúc thật ,chinh chủ, không tiếp môi giới","125, Thạnh loc 31, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],50 m²,100 m²,2 phòng,2 phòng,[],[],5.5 m,10 m,['Đông Bắc'],[],[],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],[],56 triệu/m²,"2,8 tỷ- 50 m2đ"
59,Biệt thự 270m2 2 mặt tiền TL41 và TL 29,"Đường Thạnh Lộc 29, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],270 m²,[],8 phòng,Nhiều hơn 6 phòng,[],[],13 m,21 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"35,56 triệu/m²","9,6 tỷ- 270 m2đ"
60,"Bán Nhà Cầu Vượt Quang Trung , Q12 SHR","Đường Tân Chánh Hiệp 35, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh",[],[],[],[],[],54 m²,53.5 m²,2 phòng,1 phòng,[],[],5 m,13 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],[],[],"39,81 triệu/m²","2,15 tỷ- 54 m2đ"
