,title,address,project_name,apartment_code,block_name,block_code,square,square_area,square_in_use,bedroom,wc,num_floor,floor,width,height,door,balcony,certificates,house_type,estate_type,office_type,apartment_type,status,furniture_status,estate_status,apartment_specific,house_specific,_type,price_m2,price_square
22,"Bán Biệt Thự P.13 Tân Bình, 7.5x16m Nở Hậu 11.5 tỷ","Đường Trường Chinh, Phường 13, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],149 m²,170 m²,5 phòng,5 phòng,[],[],7.5 m,16 m,['Đông Bắc'],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],['Nội thất cao cấp'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"77,18 triệu/m²","11,5 tỷ- 149 m2đ"
23,"Bán Biệt Thự Khu VIP Bàu Cát,p14,TB.DTSD 500m2","Đường Trương Công Định, Phường 14, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],160 m²,500 m²,5 phòng,Nhiều hơn 6 phòng,4,[],8 m,19 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],['Nội thất cao cấp'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"176,75 triệu/m²","28,28 tỷ- 160 m2đ"
24,"Biệt thự 9x15 Giải Phóng p4 Tân Bình, 110m2, 14.5T","Đường Giải Phóng, Phường 4, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],110 m²,220 m²,4 phòng,3 phòng,[],[],9 m,15 m,[],[],[],['Nhà biệt thự'],[],[],[],[],[],[],[],[],[],"131,82 triệu/m²","14,5 tỷ- 110 m2đ"
25,Nhà chính chủ cần bán,"45/60, Đường Trần Thái Tông, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],90 m²,90 m²,5 phòng,4 phòng,[],[],6 m,15 m,['Tây Bắc'],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],['Nội thất cao cấp'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"92,22 triệu/m²","8,3 tỷ- 90 m2đ"
26,Quận Tân Bình đường Bùi Thị Xuân chợ PVH,"Đường Bùi Thị Xuân, Phường 1, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],107 m²,[],4 phòng,[],[],[],[],[],[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"121,5 triệu/m²",13 tỷ- 107 m2đ
27,Bán nhà mặt tiền !,"Đường Nguyễn Văn Mại, Phường 4, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],190 m²,[],6 phòng,6 phòng,[],[],[],[],['Tây Nam'],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],[],[],"189,47 triệu/m²",36 tỷ- 190 m2đ
28,"Chỉ 6tỷ1 có nhà Trần Văn Hoàng Tân Bình,5 lầu,48m2","Đường Trần Văn Hoàng, Phường 9, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],48 m²,240 m²,4 phòng,5 phòng,5,[],[],[],[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất cao cấp'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"127,08 triệu/m²","6,1 tỷ- 48 m2đ"
29,Bán nhà hẻm 8m 440m2 đất vuông vức p13 tân bình,"Đường Ngô Bệ, Phường 13, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],440 m²,[],4 phòng,5 phòng,[],[],[],[],[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"95,45 triệu/m²",42 tỷ- 440 m2đ
30,"Nhà 1 trệt 2 lầu,sân thượng,Phan Huy Ích P15,TBinh","118/102, Đường Phan Huy Ích, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],60 m²,202 m²,3 phòng,3 phòng,[],[],4 m,15 m,['Đông Nam'],[],[],['Nhà phố liền kề'],[],[],[],[],[],[],[],[],[],"97,5 triệu/m²","5,85 tỷ- 60 m2đ"
31,"Nhà mới xây, có nội thất. Phan Huy Ích, P.15, Q.TB","Đường Phan Huy Ích, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],48 m²,185 m²,4 phòng,4 phòng,4,[],4 m,12 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất cao cấp'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"105,21 triệu/m²","5,05 tỷ- 48 m2đ"
