,title,address,project_name,apartment_code,block_name,block_code,square,square_area,square_in_use,bedroom,wc,num_floor,floor,width,height,door,balcony,certificates,house_type,estate_type,office_type,apartment_type,status,furniture_status,estate_status,apartment_specific,house_specific,_type,price_m2,price_square
23,"Biệt thự Bạch Đằng, 108m2, 3 tầng mới đẹp","Đường Bạch Đằng, Phường 2, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],108 m²,[],6 phòng,3 phòng,3,[],8 m,16 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"94,44 triệu/m²","10,2 tỷ- 108 m2đ"
24,Vinhomes Central Park 275m² 4 tầng 5pn,"208, 208 Đường Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",Vinhomes Central Park,[],[],[],[],278 m²,500 m²,5 phòng,6 phòng,4,[],17 m,16.5 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],['Hoàn thiện cơ bản'],[],[],[],[],"363,31 triệu/m²",101 tỷ- 278 m2đ
25,nhà gác suốt 56m2đuong bạch đằng p 6 Bình thạnh,"182/112g, Đường Bạch Đằng, Phường 6, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],28 m²,56 m²,2 phòng,1 phòng,[],[],4 m,7 m,['Đông Nam'],[],['Giấy tờ khác'],['Nhà phố liền kề'],[],[],[],[],[],[],[],[],[],"48,21 triệu/m²","1,35 tỷ- 28 m2đ"
26,"Gấp! cần bán nhà biệt thự Bình Thạnh,112m2","Đường Đặng Thùy Trâm, Phường 13, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],112 m²,[],5 phòng,[],[],[],[],[],[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"40,18 triệu/m²","4,5 tỷ- 112 m2đ"
27,Nhà 96/36A Đặng Thùy Trâm. Dt 5x24m. trệt 2 lầu ST,"96/36A, Đường Đặng Thùy Trâm, Phường 13, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],120 m²,[],5 phòng,6 phòng,[],[],5 m,24 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"82,5 triệu/m²","9,9 tỷ- 120 m2đ"
28,Nhà vila hẻm đường Điện Biên Phủ. Bình Thạnh,"Đường Điện Biên Phủ, Phường 15, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],91 m²,500 m²,8 phòng,Nhiều hơn 6 phòng,3,[],3.51 m,22.63 m,['Đông Nam'],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"104,4 triệu/m²","9,5 tỷ- 91 m2đ"
29,Nhà bán chính chủ,"217/9/11A1, Đường Bùi Đình Túy, Phường 24, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],50 m²,203 m²,5 phòng,3 phòng,4,[],4.5 m,12 m,['Đông Nam'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],156 triệu/m²,"7,8 tỷ- 50 m2đ"
30,Biệt thự mini cư xá Thanh Đa P27 Q.Bình Thạnh,"Đường số 12A, Phường 27, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],120 m²,[],4 phòng,[],[],[],6 m,20 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],[],[],39 triệu/m²,"4,68 tỷ- 120 m2đ"
31,Nhà Bùi Đình Túy Bình Thạnh 60m2 Sổ Hồng Riêng,"Đường Bùi Đình Túy, Phường 24, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],60 m²,[],4 phòng,4 phòng,3,[],[],[],[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"113,33 triệu/m²","6,8 tỷ- 60 m2đ"
32,Vinhomes Central Park 326m² 1 hầm 4 lầu,"208, 208 Đường Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",Vinhomes Central Park,[],[],[],[],326 m²,500 m²,5 phòng,5 phòng,5,[],17 m,19.2 m,[],[],['Đang chờ sổ'],['Nhà biệt thự'],[],[],[],[],['Bàn giao thô'],[],[],[],[],"294,48 triệu/m²",96 tỷ- 326 m2đ
33,Nhà đẹp,"Đường Nơ Trang Long, Phường 12, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],7.8 m²,7.8 m²,3 phòng,2 phòng,[],[],3.1 m,2.6 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],[],[],"364,29 triệu/m²","2,55 tỷ- 7.8 m2đ"
34,"Bán nhà HXH XVNT, Bình Thạnh, 84m2, 4 Lầu, 12.8 TỶ","Đường Xô Viết Nghệ Tĩnh, Phường 24, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],84 m²,280 m²,5 phòng,6 phòng,[],[],6 m,14 m,[],[],[],['Nhà biệt thự'],[],[],[],[],[],[],[],[],[],"152,38 triệu/m²","12,8 tỷ- 84 m2đ"
35,"Bán Biệt Thự Mini Nơ Trang Long, Bình Thạnh, 16 tỷ","Đường Nơ Trang Long, Phường 13, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],114 m²,300 m²,4 phòng,4 phòng,[],[],7.5 m,16 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"140,35 triệu/m²",16 tỷ- 114 m2đ
36,Bán Nhà Có Dãy Trọ cho Thuê 10tr ngay KCN Bến Cát,"Đường Phạm Văn Đồng, Phường 3, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],150 m²,200 m²,2 phòng,2 phòng,[],[],5 m,30 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất đầy đủ'],[],[],[],[],"9,67 triệu/m²","1,45 tỷ- 150 m2đ"
37,"Cần bán nhà biệt thự Bình Thạnh, P13 - DT 10x21.","đặng thùy trâm, Phường 13, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],210 m²,210 m²,1 phòng,1 phòng,[],[],10 m,21 m,[],[],[],['Nhà biệt thự'],[],[],[],[],[],[],[],[],[],"85,71 triệu/m²",18 tỷ- 210 m2đ
38,Thanh lý căn nhà ngay trục Ql13 thủ nhập 10tr /thá,"Đường Quốc Lộ 13||6918, Phường 17, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],86 m²,192 m²,2 phòng,2 phòng,[],[],5 m,30 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],[],[],"11,63 triệu/m²",1 tỷ- 86 m2đ
39,Biệt thự Phan Đăng Lưu P6 Bình Thạnh 264m2 - 30 tỷ,"Đường Phan Đăng Lưu, Phường 6, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],264 m²,264 m²,4 phòng,4 phòng,2,[],8 m,33 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"113,64 triệu/m²",30 tỷ- 264 m2đ
40,Nhà chính chủ 2.5×10 nở hậu 3.95 Bùi Hữu Nghĩa P2,"Đường Bùi Hữu Nghĩa, Phường 2, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],28 m²,[],3 phòng,2 phòng,2,[],3 m,10 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Hoàn thiện cơ bản'],[],[],['Hẻm xe hơi'],[],"117,86 triệu/m²","3,3 tỷ- 28 m2đ"
41,Biệt thự bùi đình túy(10x13m2) cn: 124m2 .BT,"32, Đường Bùi Đình Túy, Phường 12, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],124 m²,248 m²,6 phòng,6 phòng,2,[],10 m,13 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],['Nội thất đầy đủ'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"112,9 triệu/m²",14 tỷ- 124 m2đ
42,Biệt thự 247/12B Bình Lợi.DT 10X18M.Trệt 2 lầu.,"247/12B, Bình Lơi, Phường 13, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],180 m²,280 m²,4 phòng,5 phòng,[],[],10 m,18 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"80,56 triệu/m²","14,5 tỷ- 180 m2đ"
43,"Nhà HXH Nguyễn Thượng Hiền,Bình Thạnh,56m2, 7.5 TỶ","Đường Nguyễn Thượng Hiền, Phường 1, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],56 m²,200 m²,4 phòng,5 phòng,[],[],4 m,14 m,[],[],[],['Nhà phố liền kề'],[],[],[],[],[],[],[],[],[],"133,93 triệu/m²","7,5 tỷ- 56 m2đ"
44,Biệt Thự đường Phan Đăng Lưu 3 lầu 160m2 giá 28 tỷ,"Đường Phan Đăng Lưu, Phường 6, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],160 m²,160 m²,4 phòng,5 phòng,3,[],8 m,20 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],175 triệu/m²,28 tỷ- 160 m2đ
45,Khu VIP Nguyễn Văn Đậu,"Đường Nguyễn Văn Đậu, Phường 11, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],52 m²,200 m²,4 phòng,3 phòng,4,[],4.35 m,12 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất đầy đủ'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"201,92 triệu/m²","10,5 tỷ- 52 m2đ"
46,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],
47,Biệt thự Nguyễn Cửu Vân 7x15m 3 lầu,"Đường Nguyễn Cửu Vân, Phường 17, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],100 m²,[],5 phòng,6 phòng,[],[],[],[],[],[],[],['Nhà biệt thự'],[],[],[],[],[],[],[],[],[],145 triệu/m²,"14,5 tỷ- 100 m2đ"
