,title,address,project_name,apartment_code,block_name,block_code,square,square_area,square_in_use,bedroom,wc,num_floor,floor,width,height,door,balcony,certificates,house_type,estate_type,office_type,apartment_type,status,furniture_status,estate_status,apartment_specific,house_specific,_type,price_m2,price_square
18,BÁN BIỆT THỰ MINI SIÊU ĐẸP TÂN PHÚ,"304/6B, Đường Tân Kỳ Tân Quý, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",[],BT304,[],[],[],61 m²,240 m²,5 phòng,5 phòng,5,[],6 m,10.5 m,['Tây'],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"134,43 triệu/m²","8,2 tỷ- 61 m2đ"
19,"Bán biệt thự mini đường Cầu Xéo.DT:8x18,trệt 2 lầu","cầu xéo, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh",[],[],[],[],[],144 m²,357 m²,4 phòng,4 phòng,3,[],8 m,18 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"109,72 triệu/m²","15,8 tỷ- 144 m2đ"
20,"Bán nhà HXH Tây Thạnh 60m2 5 tầng 4pn, chỉ 5.9 tỷ","Đường Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",[],[],[],[],[],60 m²,[],4 phòng,5 phòng,[],[],4 m,15 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"98,33 triệu/m²","5,9 tỷ- 60 m2đ"
21,"Hxh 5m đường Tân Sơn nhì . Tân Phú . Đúc 3,5 tấm","Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh",[],[],[],[],[],86 m²,310 m²,5 phòng,5 phòng,3,[],4.1 m,21 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"89,53 triệu/m²","7,7 tỷ- 86 m2đ"
22,Nhà 1 Trệt 1 lầu Hẻm 4M Trịnh Đình Trọng 3ty5,"Đường Trịnh Đình Trọng, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",[],[],[],[],[],32 m²,64 m²,2 phòng,2 phòng,[],[],4 m,8 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"109,38 triệu/m²","3,5 tỷ- 32 m2đ"
23,Cần bán căn biệt thự trên không có gara oto riêng,"Đường N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",[],[],[],[],[],160 m²,[],3 phòng,2 phòng,[],[],[],[],[],[],[],['Nhà biệt thự'],[],[],[],[],[],[],[],['Nở hậu'],[],55 triệu/m²,"8,8 tỷ- 160 m2đ"
24,🌸 NHÀ ĐÚC BTCT 4 TẤM MẶT TIỀN NGUYỄN VĂN SĂNG 💯,"Đường Nguyễn Văn Săng, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh",[],[],[],[],[],60 m²,[],4 phòng,5 phòng,4,[],[],[],[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],['Nở hậu'],[],180 triệu/m²,"10,8 tỷ- 60 m2đ"
25,"Nhà 56m2 đất ở đô thị đường trần tấn ,tân phú","Đường Trần Tấn, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh",[],[],[],[],[],56 m²,43.8 m²,1 phòng,1 phòng,1,[],4 m,14 m,['Tây Nam'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],[],[],75 triệu/m²,"4,2 tỷ- 56 m2đ"
26,Biệt thự đẳng cấp mặt tiền Hồ Đắc Di 10x17.5 2 lầu,"Đường Hồ Đắc Di, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",[],[],[],[],[],175 m²,323 m²,4 phòng,4 phòng,3,[],10 m,18 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],[],[],"162,86 triệu/m²","28,5 tỷ- 175 m2đ"
27,"Bán biệt thự hẻm 8m bờ bao Tân thắng,8x16m, 16tỷ","Đường Bờ Bao Tân Thắng, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",[],[],[],[],[],126 m²,512 m²,5 phòng,5 phòng,[],[],8 m,16 m,[],[],[],['Nhà biệt thự'],[],[],[],[],[],[],[],[],[],"126,98 triệu/m²",16 tỷ- 126 m2đ
28,"Biệt Thự hẻm Lũy Bán Bích khu ADC,11x18m, 3 Tấm","Lũy Bán Bích, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",[],[],[],[],[],168 m²,[],6 phòng,6 phòng,3,[],11 m,18 m,['Bắc'],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"102,38 triệu/m²","17,2 tỷ- 168 m2đ"
29,Nhà 4 tầng như biệt thự 5×13m,"Đường Tân Kỳ Tân Quý, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh",[],[],[],[],[],66 m²,66 m²,4 phòng,4 phòng,4,[],5 m,14 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"114,39 triệu/m²","7,55 tỷ- 66 m2đ"
