,title,address,project_name,apartment_code,block_name,block_code,square,square_area,square_in_use,bedroom,wc,num_floor,floor,width,height,door,balcony,certificates,house_type,estate_type,office_type,apartment_type,status,furniture_status,estate_status,apartment_specific,house_specific,_type,price_m2,price_square
20,8x16 Biệt Thự KV Phan Xích Long 1 trệt 2 lầu 40 tỷ,"đường phan xích long, Phường 2, Quận Phú Nhuận, Tp Hồ Chí Minh",[],[],[],[],[],132 m²,[],7 phòng,3 phòng,[],[],8 m,16 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"303,03 triệu/m²",40 tỷ- 132 m2đ
21,"Xem bói phong thuỷ đất đai, mua nhà vong âm","Đường Phan Đăng Lưu, Phường 5, Quận Phú Nhuận, Tp Hồ Chí Minh",[],[],ho chi minh,[],[],10100 m²,100 m²,1 phòng,1 phòng,2,[],100 m,100 m,['Tây Bắc'],[],['Giấy tờ khác'],['Nhà phố liền kề'],[],[],[],[],['Hoàn thiện cơ bản'],[],[],[],[],99.009 đ/m²,1 tỷ- 10.100 m2đ
22,"Nhà Thích Quảng Đức,Phú Nhuận hẻm xe tải, giá GVap","Đường Thích Quảng Đức, Phường 4, Quận Phú Nhuận, Tp Hồ Chí Minh",[],[],[],[],[],25 m²,[],2 phòng,3 phòng,[],[],[],[],[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Hoàn thiện cơ bản'],[],[],['Hẻm xe hơi'],[],126 triệu/m²,"3,15 tỷ- 25 m2đ"
23,"Phan Đăng Lưu - 4 Tầng - PNhuận - Siêu Hiếm 4,8 tỷ","Đường Phan Đăng Lưu, Phường 7, Quận Phú Nhuận, Tp Hồ Chí Minh",[],[],[],[],[],36 m²,144 m²,3 phòng,3 phòng,[],[],4.5 m,8 m,['Đông Nam'],[],[],['Nhà phố liền kề'],[],[],[],[],[],[],[],[],[],"133,33 triệu/m²","4,8 tỷ- 36 m2đ"
24,"Nhà mới xây, 1 trệt, 4 lầu, Hoàng Văn Thụ, Q.PN","Hẻm 1../., Đường Hoàng Văn Thụ, Phường 8, Quận Phú Nhuận, Tp Hồ Chí Minh",[],[],[],[],[],45 m²,225 m²,4 phòng,4 phòng,[],[],4 m,11 m,['Đông Nam'],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],['Nội thất cao cấp'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"266,67 triệu/m²",12 tỷ- 45 m2đ
25,TIẾT KIỆM 3 TỶ TIỀN XÂY DỰNG CÓ VILLA 60M2 12 TỶ,"Đường Trương Quốc Dung, Phường 10, Quận Phú Nhuận, Tp Hồ Chí Minh",[],[],[],[],[],55 m²,300 m²,3 phòng,5 phòng,[],[],[],[],[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],['Nội thất cao cấp'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"218,18 triệu/m²",12 tỷ- 55 m2đ
26,"NHÀ 1 TRỆT, 2 LẦU, 1 SÂN THƯỢNG 57M2 P5, PHÚ NHUẬN",Đường Thích Quảng Đức,[],[],[],[],[],56 m²,53.8 m²,4 phòng,5 phòng,4,[],5.1 m,14 m,['Đông'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất cao cấp'],[],[],['Nở hậu'],[],"145,54 triệu/m²","8,15 tỷ- 56 m2đ"
27,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],
28,Kẹt vốn làm ăn cần bán gấp nhà Quận Phú Nhuận 70m²,"Đường Phan Xích Long, Phường 3, Quận Phú Nhuận, Tp Hồ Chí Minh",[],[],[],[],[],70 m²,140 m²,4 phòng,3 phòng,2,[],5 m,13 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"35,71 triệu/m²","2,5 tỷ- 70 m2đ"
29,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],
30,Biệt thự mini khu Hoàng Hoa Thám. P5. Phú nhuận,"Đường Hoàng Hoa Thám, Phường 5, Quận Phú Nhuận, Tp Hồ Chí Minh",[],[],[],[],[],35 m²,172 m²,3 phòng,5 phòng,[],[],6 m,7 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"225,71 triệu/m²","7,9 tỷ- 35 m2đ"
31,"BIỆT THỰ MINI NGAY HOÀNG HOA THÁM,PN, GIÁ 1 TỶ 659","Đường Hoàng Hoa Thám, Phường 5, Quận Phú Nhuận, Tp Hồ Chí Minh",[],[],[],[],[],69 m²,[],4 phòng,5 phòng,2,[],6 m,11 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],['Nội thất đầy đủ'],[],[],['Hẻm xe hơi'],[],"24,04 triệu/m²","1,659 tỷ- 69 m2đ"
32,Bán nhà khu biệt thự Nguyễn trọng Tuyển 10 x 20 m,"298, Đường Nguyễn Trọng Tuyển, Phường 10, Quận Phú Nhuận, Tp Hồ Chí Minh",[],[],[],[],[],200 m²,200 m²,4 phòng,4 phòng,[],[],10 m,20 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],185 triệu/m²,37 tỷ- 200 m2đ
33,Nhà hẻm nhựa xe hơi quay đầu 137 Lê Văn Sỹ 41.3m²,"Đường Lê Văn Sỹ, Phường 13, Quận Phú Nhuận, Tp Hồ Chí Minh",[],[],[],[],[],41.3 m²,80 m²,2 phòng,3 phòng,[],[],[],[],['Đông Nam'],[],[],['Nhà phố liền kề'],[],[],[],[],[],[],[],[],[],"117,07 triệu/m²","4,8 tỷ- 41.3 m2đ"
34,"Biệt thự phố 4L Hoàng Hoa Thám, q. PHÚ Nhuận 200m2","Đường Hoàng Hoa Thám, Phường 5, Quận Phú Nhuận, Tp Hồ Chí Minh",[],[],[],[],[],50 m²,200 m²,4 phòng,5 phòng,4,[],7 m,7 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],['Nội thất cao cấp'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],158 triệu/m²,"7,9 tỷ- 50 m2đ"
35,"BIỆT THỰ Q.Phú Nhuận 8 x 12, 5 tầng, 9 PN. Giá 21","Huỳnh văn bánh, Phường 8, Quận Phú Nhuận, Tp Hồ Chí Minh",[],[],[],[],[],100 m²,[],9 phòng,Nhiều hơn 6 phòng,[],[],8 m,12 m,[],[],[],['Nhà biệt thự'],[],[],[],[],[],[],[],[],[],210 triệu/m²,21 tỷ- 100 m2đ
36,"Bán nhà 159/8B Hoàng Văn Thụ, P.8, PN + Thang máy","Đường Hoàng Văn Thụ, Phường 8, Quận Phú Nhuận, Tp Hồ Chí Minh",[],[],[],[],[],45 m²,202 m²,8 phòng,Nhiều hơn 6 phòng,6,[],4 m,11 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"266,67 triệu/m²",12 tỷ- 45 m2đ
