,title,address,project_name,apartment_code,block_name,block_code,square,square_area,square_in_use,bedroom,wc,num_floor,floor,width,height,door,balcony,certificates,house_type,estate_type,office_type,apartment_type,status,furniture_status,estate_status,apartment_specific,house_specific,_type,price_m2,price_square
10,Chính chủ bán gấp nhà Nguyễn Thiện Thuật P2 Q3,"Nguyễn Thiện Thuật, Phường 2, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],50 m²,[],2 phòng,2 phòng,1,[],5 m,10 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],['Hẻm xe hơi'],[],44 triệu/m²,"2,2 tỷ- 50 m2đ"
11,"Bán gấp nhà hẻm 4m Nguyễn Đình Chiểu, 40m2 P4","Nguyễn Đình Chiểu, Phường 4, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],40 m²,[],2 phòng,2 phòng,1,[],4 m,10 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"41,25 triệu/m²","1,65 tỷ- 40 m2đ"
12,NHÀ NÁT VÕ VĂN TẦN-Q3-SỔ RIÊNG-DT 79M2-GẦN CHỢ,"Đường Võ Văn Tần, Phường 6, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],79 m²,[],1 phòng,1 phòng,[],[],[],[],['Đông Nam'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"12,03 triệu/m²",950 triệu- 79 m2đ
13,Bán Nhà Trong Hẻm Đẹp Nguyễn Thiện Thuật Quận 3,"Đường Nguyễn Thiện Thuật, Phường 2, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],21 m²,21 m²,2 phòng,3 phòng,2,[],3 m,8 m,['Đông Nam'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],['Nội thất đầy đủ'],[],[],['Hẻm xe hơi'],[],"342,86 triệu/m²","7,2 tỷ- 21 m2đ"
14,Chính Chủ Bán Nhanh nhà Nhỏ Xinh Quận 3!!,"70, Đường Huỳnh Tịnh Của, Phường 8, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],37 m²,74 m²,2 phòng,[],[],[],[],12 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],['Nở hậu'],[],"109,46 triệu/m²","4,05 tỷ- 37 m2đ"
15,"Bán Nhà HXh,Nguyễn Đình Chiểu,P.5,Q.3 4L,10.8 Tỷ","Đường Nguyễn Đình Chiểu, Phường 5, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],53 m²,[],5 phòng,3 phòng,[],[],3.8 m,14 m,['Đông Bắc'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"203,77 triệu/m²","10,8 tỷ- 53 m2đ"
16,Bán Nhà Hẻm Cực Đẹp Cách Mạng Tháng 8 Quận 3,"Đường Cách Mạng Tháng Tám, Phường 11, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],93 m²,93 m²,4 phòng,3 phòng,2,[],5 m,20 m,['Đông Nam'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],['Hoàn thiện cơ bản'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"155,91 triệu/m²","14,5 tỷ- 93 m2đ"
17,"Bán Gấp nhà 4 Lầu,CMT8,P.11,Quận.3 Giá 5 Tỷ,Tl","Đường Cách Mạng Tháng Tám, Phường 11, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],29 m²,[],7 phòng,5 phòng,[],[],3.4 m,8 m,['Đông Bắc'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],['Nở hậu'],[],"172,41 triệu/m²",5 tỷ- 29 m2đ
18,Bán Nhà Hẻm Đẹp Nhà Đẹp Nguyễn Thiện Thuật Quận 3,"Đường Nguyễn Thiện Thuật, Phường 2, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],32 m²,32 m²,6 phòng,4 phòng,3,[],4 m,11 m,['Tây'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],['Hoàn thiện cơ bản'],[],[],['Hẻm xe hơi'],[],"256,25 triệu/m²","8,2 tỷ- 32 m2đ"
19,"Bán Nhà Sát Mặt Tiền, CMT8, P11, Q3, Gía: 5.5 Tỷ","Đường Cách Mạng Tháng Tám, Phường 11, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],32 m²,128 m²,5 phòng,4 phòng,4,[],3.5 m,9 m,['Đông Bắc'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],['Nội thất cao cấp'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],175 triệu/m²,"5,6 tỷ- 32 m2đ"
20,"SIÊU HÓT!!! BÁN NHÀ ĐIỆN BIÊN PHỦ Q3 62m2 1,346tỷ","Đường Điện Biên Phủ, Phường 7, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],62 m²,186 m²,3 phòng,4 phòng,[],[],5 m,12.4 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"21,71 triệu/m²","1,346 tỷ- 62 m2đ"
21,Bán nhà hẻm xe hơi Phường 14 Quận 3 diện tích 50m2,"Đường Trần Quang Diệu, Phường 14, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],50 m²,[],4 phòng,3 phòng,2,[],5 m,10 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],['Hẻm xe hơi'],[],44 triệu/m²,"2,2 tỷ- 50 m2đ"
22,Nhà 2 lầu căn góc HXH nguyễn đình chiểu DT:6X11m,"Đường Nguyễn Đình Chiểu, Phường 2, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],62 m²,140 m²,4 phòng,5 phòng,[],[],5.8 m,11 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"143,55 triệu/m²","8,9 tỷ- 62 m2đ"
23,Nhà HXH Lê Văn Sỹ.P12.Q3 kinh doanh đa ngành,"Đường Lê Văn Sỹ, Phường 12, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],33 m²,74 m²,3 phòng,4 phòng,[],[],4 m,8 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"196,97 triệu/m²","6,5 tỷ- 33 m2đ"
24,"Bán nhà góc 2 MT Hoàng sa, P11, Q3, 4.8x8m","Hoàng sa, Phường 11, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],40 m²,[],5 phòng,[],[],[],[],[],[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],['Nở hậu'],[],255 triệu/m²,"10,2 tỷ- 40 m2đ"
25,Chính chủ 65m2 Nhà Nát hẻm 4m ngay Chợ Bàn Cờ Q3,"Đường Nguyễn Thiện Thuật, Phường 1, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],65 m²,[],2 phòng,2 phòng,[],[],5 m,13 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"22,62 triệu/m²","1,47 tỷ- 65 m2đ"
26,"Chính chủ bán nhà MT Lê Văn Sỹ Q.3 4,4*22m Giá rẻ","Lê Văn Sỹ, Phường 13, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],90 m²,180 m²,3 phòng,3 phòng,2,[],4.4 m,22 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],[],"143,33 triệu/m²","12,9 tỷ- 90 m2đ"
27,"Nhà 2 lầu,ST HXH 413 LÊ VĂN SỸ, P12, Q3 DT: 4.3x8m","Đường Lê Văn Sỹ, Phường 12, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],33 m²,88 m²,3 phòng,4 phòng,[],[],4.3 m,8 m,[],[],['Giấy tờ khác'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"196,97 triệu/m²","6,5 tỷ- 33 m2đ"
28,"Nhà 1 trệt 2 lầu, phường 10,quận 3","Đường Rạch Bùng Binh, Phường 10, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],143 m²,[],4 phòng,3 phòng,3,[],[],[],[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],[],"83,92 triệu/m²",12 tỷ- 143 m2đ
29,"BÁN NHÀ Hẻm 5m 16 NGUYỄN THIỆN THUẬT 3,7 x 8 3L ST","Nguyễn thiện thuật, Phường 2, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],26 m²,110 m²,3 phòng,4 phòng,5,[],3.7 m,8 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"219,23 triệu/m²","5,7 tỷ- 26 m2đ"
30,"NHÀ SHR , HẺM XE HƠI GẦN TRƯỜNG TH TRƯƠNG QUYỀN","đường Lê Văn Sỹ, Phường 13, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],44 m²,[],2 phòng,2 phòng,[],[],[],[],[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"42,05 triệu/m²","1,85 tỷ- 44 m2đ"
31,BÁN NHÀ HẺM XE HƠI ĐẬU TRONG NHÀ CHỈ 11 TỶ 6,"686, Đường Cách Mạng Tháng Tám, Phường 11, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],65 m²,176 m²,3 phòng,4 phòng,[],[],4 m,16 m,['Đông Bắc'],[],[],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],[],"178,46 triệu/m²","11,6 tỷ- 65 m2đ"
32,"Nhà hẻm nội bộ 38 Trần Cao Vân, Q3: DT đất 123.9m2","Đường Trần Cao Vân, Phường 6, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],123.9 m²,301.5 m²,6 phòng,4 phòng,4,[],4.55 m,19 m,['Đông Bắc'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],['Hoàn thiện cơ bản'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"252,03 triệu/m²",31 tỷ- 123.9 m2đ
33,"Nhà HXH 443 Lê Văn Sỹ, p.12 ,Q.3 dt 4 *8m 3 lầu.","Đường Lê Văn Sỹ, Phường 12, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],33 m²,72 m²,3 phòng,3 phòng,[],[],4 m,8 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"196,97 triệu/m²","6,5 tỷ- 33 m2đ"
34,Kẹt Vốn Cuối Năm Bán Nhà Hai Bà Trưng Quận 3 42m2,"Đường Hai Bà Trưng, Phường 7, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],42 m²,84 m²,2 phòng,2 phòng,[],[],3.8 m,11.5 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"19,9 triệu/m²",836 triệu- 42 m2đ
35,Nhà Lê Văn Sỹ /4 X 22m/ 3Lầu Quận.3 HĐT 35tr 13tỷ,"Đường Lê Văn Sỹ, Phường 12, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],84.4 m²,[],6 phòng,Nhiều hơn 6 phòng,[],[],4 m,22 m,['Đông Bắc'],[],[],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],[],"154,76 triệu/m²","13 tỷ
GIÁ TỐT
- 84.4 m2đ"
36,Bán nhà DT:50m2 Q3 SHR,"Đường Lê Văn Sỹ, Phường 13, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],50 m²,[],2 phòng,1 phòng,[],[],[],[],[],[],[],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],[],97 triệu/m²,"4,85 tỷ- 50 m2đ"
37,🌹hẻm xe hơi 1/ 1trệt 1lửng 2 lầu 1 st q3,"Đường Điện Biên Phủ, Phường 4, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],40 m²,[],4 phòng,5 phòng,[],[],[],[],[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"224,5 triệu/m²","8,98 tỷ- 40 m2đ"
38,Bán nhà sau Đại Học Hoa Sen,"Đường Điện Biên Phủ, Phường 3, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],74 m²,[],3 phòng,3 phòng,[],[],6 m,13 m,['Tây Nam'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],['Hoàn thiện cơ bản'],[],[],['Nở hậu'],[],"167,57 triệu/m²","12,4 tỷ- 74 m2đ"
39,"Nhà Mới HXH, Nguyễn Đình Chiểu, P3, Q3, Gía: 6.9Tỷ","Nguyễn Đình Chiểu, Phường 3, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],38 m²,120 m²,3 phòng,4 phòng,3,[],3.3 m,12 m,['Nam'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],['Nội thất cao cấp'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"181,58 triệu/m²","6,9 tỷ- 38 m2đ"
40,"Nhà Siêu Vị Trí Nguyễn Đình Chiểu, P4, Q3, 6.7 Tỷ","Đường Nguyễn Đình Chiểu, Phường 4, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],36 m²,130 m²,4 phòng,4 phòng,4,[],3 m,13 m,['Đông Bắc'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],['Nội thất cao cấp'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"186,11 triệu/m²","6,7 tỷ- 36 m2đ"
41,🐝1/ Lê văn sỹ hẻm 3 gác cách hẻm xe hoi 3căn Q3,"Đường Lê Văn Sỹ, Phường 14, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],32 m²,32 m²,2 phòng,2 phòng,[],[],[],[],[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],['Nở hậu'],[],"146,88 triệu/m²","4,7 tỷ- 32 m2đ"
42,"NHÀ 3 TẦNG 02 MẶT HẺM 4M VƯỜN CHUỐI,Q3,4x9m,5.2 TỶ","Đường Vườn Chuối, Phường 4, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],75.6 m²,75.6 m²,2 phòng,4 phòng,[],[],4 m,9 m,['Tây Bắc'],[],[],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],[],"69,33 triệu/m²","5,2 tỷ- 75.6 m2đ"
43,Tôi bán nhà HXH Nguyễn Thiện Thuật Q.3 Giá mềm,"Đường Nguyễn Thiện Thuật, Phường 2, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],38 m²,150 m²,6 phòng,5 phòng,4,[],3.5 m,11 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"215,79 triệu/m²","8,2 tỷ- 38 m2đ"
44,"Tôi bán nhà hẻm 5m mát mẻ Võ Thị Sáu, 32m2. SHR","Đường Võ Thị Sáu, Phường 8, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],32 m²,[],2 phòng,2 phòng,[],[],[],[],[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"26,72 triệu/m²",855 triệu- 32 m2đ
45,"Nhà HXH 45m2 Hai bà trưng, P8, Q3, trệt 2 lầu ST","Đường Hai Bà Trưng, Phường 8, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],45 m²,[],4 phòng,2 phòng,2,[],3.6 m,12.5 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],['Nội thất đầy đủ'],[],[],['Hẻm xe hơi'],[],"213,33 triệu/m²","9,6 tỷ- 45 m2đ"
46,XOAY VỐN KINH DOANH BÁN NHÀ KỲ ĐỒNG Q3 1TY621 55M2,"Đường Kỳ Đồng, Phường 9, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],55 m²,[],3 phòng,3 phòng,[],[],5 m,11 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"29,47 triệu/m²","1,621 tỷ- 55 m2đ"
47,"Cần bán nhanh nhà 1trệt1lầu 65m2, Ng.Đình.Chiểu Q3","Đường Nguyễn Đình Chiểu, Phường 5, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],65 m²,65 m²,2 phòng,3 phòng,1,[],5 m,13 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"19,23 triệu/m²","1,25 tỷ- 65 m2đ"
48,"CẦN BÁN GẤP TRONG THÁNG MT CƯ XÁ ĐÔ THÀNH, Q3, SHR","Đường Số 1 Cư xá Đô Thành, Phường 4, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],64 m²,[],3 phòng,3 phòng,[],[],4 m,16 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"67,19 triệu/m²","4,3 tỷ- 64 m2đ"
49,BÁN GÂP NHÀ CÂP 4 ĐIÊN BIÊN PHŮ P3 Q3,"Điên Biên Phu, Phường 3, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],30 m²,30 m²,1 phòng,2 phòng,[],[],3 m,10 m,['Tây Nam'],[],[],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],[],150 triệu/m²,"4,5 tỷ- 30 m2đ"
50,"Nhà bán 414/ Cách Mạng Tháng 8, P11, Quận 3.","Đường Cách Mạng Tháng Tám, Phường 11, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],35 m²,[],4 phòng,[],3,[],5 m,7 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"94,29 triệu/m²","3,3 tỷ- 35 m2đ"
51,"GIÃM giá mạnh 5,2T còn 3,94Tỷ TL, Hoàng sa quận 3","Đường Trần Văn Đang, Phường 9, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],35 m²,33.5 m²,3 phòng,2 phòng,[],[],5 m,8 m,[],[],[],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],[],"112,57 triệu/m²","3,94 tỷ- 35 m2đ"
52,"NGỘP NỢ BÁN NHÀ GẤP HẺM HAI BÀ TRƯNG,QUẬN 3- 4X12M","344/3, Đường Hai Bà Trưng, Phường 8, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],50 m²,50 m²,6 phòng,3 phòng,[],[],[],[],[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],['Nội thất đầy đủ'],[],[],['Hẻm xe hơi'],[],190 triệu/m²,"9,5 tỷ- 50 m2đ"
53,❤️ 1/ hẻm xe hơi cmt8 q3 nhà 1 trệt 3lầu (btct),"Đường Cách Mạng Tháng Tám, Phường 11, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],22.5 m²,22.5 m²,2 phòng,3 phòng,[],[],[],[],[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"222,73 triệu/m²","4,9 tỷ- 22.5 m2đ"
54,Bán nhà 4 tấm đường Nguyễn Thiện Thuật. DTSD: 73m2,"Đường Nguyễn Thiện Thuật, Phường 2, Quận 3, Tp Hồ Chí Minh",[],NTT.16//,[],[],[],19 m²,73 m²,3 phòng,3 phòng,4,[],[],[],['Tây'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],['Hoàn thiện cơ bản'],[],[],[],[],"257,89 triệu/m²","4,9 tỷ- 19 m2đ"
55,"Chính chủ cần bán Gấp nhà 984 Trường Sa, Q3","984, Đường Trường Sa, Phường 12, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],39 m²,82 m²,1 phòng,1 phòng,[],[],3.89 m,11 m,['Tây Nam'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],[],"274,36 triệu/m²","10,7 tỷ- 39 m2đ"
56,MT Vườn Chuối F4Q3 dt: 3m x 9m 2 lầu 1 sân thượng,"Đường Vườn Chuối, Phường 4, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],27 m²,108 m²,3 phòng,3 phòng,[],[],3 m,9 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],[],"340,74 triệu/m²","9,2 tỷ- 27 m2đ"
57,"Mặt Tiền Kinh Doanh Quận 3 (4.5 × 12) 3.5L, 9 tỷ","Đường Cư xá Đô Thành, Phường 4, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],51 m²,[],3 phòng,3 phòng,[],[],[],[],[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],['Nội thất đầy đủ'],[],[],[],[],"176,47 triệu/m²",9 tỷ- 51 m2đ
58,"Nhà 33,4m2, 1 trệt 3 lầu, sân thượng, P. 14, Q. 3.","Trần Quang Diệu, Phường 14, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],33.4 m²,150 m²,4 phòng,4 phòng,[],[],3.4 m,8.9 m,[],[],[],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],[],"175,15 triệu/m²","5,78 tỷ- 33.4 m2đ"
59,Bán nhà nát còn đất đường Huỳnh Tịnh Của,"Đường Huỳnh Tịnh Của, Phường 8, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],80 m²,80 m²,1 phòng,1 phòng,[],[],5 m,16 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"23,75 triệu/m²","1,9 tỷ- 80 m2đ"
60,"Nhà hẻm rộng Lê Văn Sỹ, quận 3 - 37m2- 3 PN","Đường Lê Văn Sỹ, Phường 14, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],37 m²,[],3 phòng,[],[],[],[],[],[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],['Nở hậu'],[],"108,11 triệu/m²",4 tỷ- 37 m2đ
61,"Nhà H4m Kỳ Đồng Q3,DT: 4x8m ,2L","Đường Trần Quốc Thảo, Phường 7, Quận 3, Tp Hồ Chí Minh",[],[],[],[],[],30 m²,[],4 phòng,4 phòng,2,[],4 m,7 m,['Đông Nam'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],[],115 triệu/m²,"3,45 tỷ- 30 m2đ"
