,title,address,project_name,apartment_code,block_name,block_code,square,square_area,square_in_use,bedroom,wc,num_floor,floor,width,height,door,balcony,certificates,house_type,estate_type,office_type,apartment_type,status,furniture_status,estate_status,apartment_specific,house_specific,_type,price_m2,price_square
22,"Bán nhà chính chủ, hẻm xe hoi tới nhà","88/89, Nguyễn Van Quy, Phường Nguyễn Cư Trinh, Quận 1, Tp Hồ Chí Minh",[],[],[],[],[],81 m²,158 m²,3 phòng,4 phòng,[],[],4 m,20 m,['Tây Nam'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"60,49 triệu/m²","4,9 tỷ- 81 m2đ"
23,MT TRẦN HƯNG ĐẠO . PHƯỜNG NGUYỄN CƯ TRINH . QUẬN 1,"Đường Trần Hưng Đạo, Phường Nguyễn Cư Trinh, Quận 1, Tp Hồ Chí Minh",[],[],[],[],[],78 m²,[],6 phòng,Nhiều hơn 6 phòng,6,[],4 m,20 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],['Nội thất cao cấp'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"282,05 triệu/m²",22 tỷ- 78 m2đ
24,"Chính chủ bán nhà hẻm xe hơi đường Võ Văn Kiệt, Q1","Đường Võ Văn Kiệt, Phường Cầu Kho, Quận 1, Tp Hồ Chí Minh",[],[],[],[],[],62 m²,62 m²,2 phòng,1 phòng,1,[],3.3 m,18.9 m,['Tây Nam'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"129,03 triệu/m²",8 tỷ- 62 m2đ
25,"Bán nhà Trần Quang Khải 3tỷ250 40,8m2","Đường Trần Quang Khải, Phường Tân Định, Quận 1, Tp Hồ Chí Minh",[],[],[],[],[],41 m²,41 m²,6 phòng,4 phòng,[],[],6 m,7 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],['Nở hậu'],[],79.268 đ/m²,"3,25 triệu- 41 m2đ"
26,"CẦN TIỀN BÁN NHÀ TRẦN KHẮC CHÂN Q1, DT:46M2, 899TR","Đường Trần Khắc Chân, Phường Tân Định, Quận 1, Tp Hồ Chí Minh",[],[],[],[],[],46 m²,[],2 phòng,3 phòng,1,[],5 m,9 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],['Hoàn thiện cơ bản'],[],[],['Hẻm xe hơi'],[],"19,54 triệu/m²",899 triệu- 46 m2đ
27,"BÁN NHÀ MT ĐƯỜNG HÒA MỸ, ĐAKAO, QUẬN 1, GIÁ 2tỷ450","Đường Hòa Mỹ, Phường Đa Kao, Quận 1, Tp Hồ Chí Minh",[],[],[],[],[],40 m²,40 m²,3 phòng,3 phòng,[],[],4 m,10 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"61,25 triệu/m²","2,45 tỷ- 40 m2đ"
28,"CHÍNH CHỦ CẦN BÁN NHÀ HXH , QUẬN 1","Đường Trần Khắc Chân, Phường Tân Định, Quận 1, Tp Hồ Chí Minh",[],[],[],[],[],32 m²,[],3 phòng,3 phòng,3,[],[],[],['Bắc'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],500 triệu/m²,16 tỷ- 32 m2đ
29,Nhà 1 trệt 3 lầu 140m2.. 393 Trẩn Hưng đạo q1,"393, Đường Trần Hưng Đạo||2859, Phường Cầu Kho, Quận 1, Tp Hồ Chí Minh",[],393,nhà phố liền kể,[],[],140 m²,101 m²,3 phòng,3 phòng,4,[],7 m,5.5 m,['Đông Bắc'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],['Nội thất cao cấp'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"70,71 triệu/m²","9,9 tỷ- 140 m2đ"
30,MT Nguyễn Văn Cừ Q1 dt:4.2m x 14m 3lầu 1sân thượng,"Đường Nguyễn Cư Trinh, Phường Nguyễn Cư Trinh, Quận 1, Tp Hồ Chí Minh",[],[],[],[],[],48 m²,160 m²,3 phòng,4 phòng,[],[],4.2 m,14 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],[],"229,17 triệu/m²",11 tỷ- 48 m2đ
31,"Nhà 1trệt1 lầu,44m2,Nguyễn Thị Minh Khai,Đa Kao,Q1","Đường Nguyễn Thị Minh Khai, Phường Đa Kao, Quận 1, Tp Hồ Chí Minh",[],[],[],[],[],44 m²,88 m²,2 phòng,3 phòng,2,[],4 m,11 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],['Nội thất đầy đủ'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"42,05 triệu/m²","1,85 tỷ- 44 m2đ"
32,Chính chủ cần bán Gấp 212/170 Nguyễn Văn Nguyễn,"212/170, Đường Nguyễn Văn Nguyễn, Phường Tân Định, Quận 1, Tp Hồ Chí Minh",[],[],[],[],[],25 m²,107 m²,3 phòng,3 phòng,[],[],3.2 m,8.2 m,['Đông Bắc'],[],[],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],[],348 triệu/m²,"8,7 tỷ- 25 m2đ"
33,HXH Trần Đình Xu F.NCTQ1 dt:3m x 11m 1L 2L 1ST,"Đường Trần Đình Xu, Phường Nguyễn Cư Trinh, Quận 1, Tp Hồ Chí Minh",[],[],[],[],[],30 m²,120 m²,3 phòng,3 phòng,[],[],3 m,11 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"183,33 triệu/m²","5,5 tỷ- 30 m2đ"
34,Nhà CC 84m2 (172tr/m2) HXeTai Phạm Viết Chánh Q1,"Phạm Viết Chánh, Phường Nguyễn Cư Trinh, Quận 1, Tp Hồ Chí Minh",[],[],[],[],[],84.8 m²,[],2 phòng,2 phòng,1,[],3.7 m,23 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],['Hoàn thiện cơ bản'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"172,62 triệu/m²","14,5 tỷ- 84.8 m2đ"
35,Cần Bán Nhà Mặt Tiền Nguyễn Bỉnh Khiêm ( Đoạn Đep),"Đường Nguyễn Bỉnh Khiêm, Phường Đa Kao, Quận 1, Tp Hồ Chí Minh",[],[],[],[],[],30 m²,60 m²,3 phòng,2 phòng,[],[],3 m,8.5 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"218,33 triệu/m²","6,55 tỷ- 30 m2đ"
36,2MT Hoàng Sa khu KDMB đông đúc dt:4.7m x 11m 1 lầu,"Đường Hoàng Sa, Phường Tân Định, Quận 1, Tp Hồ Chí Minh",[],[],[],[],[],40 m²,100 m²,2 phòng,2 phòng,[],[],4.7 m,11 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],[],"212,5 triệu/m²","8,5 tỷ- 40 m2đ"
37,❌Hàng Vip Hxhoi Nguyễn Đình Chiểu Q1 (30m2)1L 5TỶ,"Đường Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, Tp Hồ Chí Minh",[],[],[],[],[],29 m²,[],2 phòng,2 phòng,1,[],3.7 m,9 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],['Hoàn thiện cơ bản'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"172,41 triệu/m²",5 tỷ- 29 m2đ
38,"Bán nhà phố hẻm xe hơi 46 Trần Đình Xu, Quận 1,HCM","Trần Đình Xu, Phường Cô Giang, Quận 1, Tp Hồ Chí Minh",[],[],[],[],[],20.8 m²,104 m²,3 phòng,4 phòng,4,[],3 m,7 m,['Bắc'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],299 triệu/m²,"5,98 tỷ- 20.8 m2đ"
39,MT Phạm Ngũ Lão P.PNL Q1 dt: 4m x 26m 1 lững 7 lầu,"Đường Phạm Ngũ Lão, Phường Phạm Ngũ Lão, Quận 1, Tp Hồ Chí Minh",[],[],[],[],[],105 m²,735 m²,nhiều hơn 10 phòng,Nhiều hơn 6 phòng,[],[],4 m,26 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],[],"361,9 triệu/m²",38 tỷ- 105 m2đ
40,❌Hàng Vip HXTAI Tân Định Q1 (4x14m)3Lau 12 Tỷ,"Đường Trần Khắc Chân, Phường Tân Định, Quận 1, Tp Hồ Chí Minh",[],[],[],[],[],53 m²,[],5 phòng,5 phòng,3,[],4 m,14 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],['Hoàn thiện cơ bản'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"226,42 triệu/m²",12 tỷ- 53 m2đ
41,"Không có căn thứ 2 ở Bùi Thị Xuân, Q1, 1T2L,5.8 tỷ","Đường Bùi Thị Xuân, Phường Phạm Ngũ Lão, Quận 1, Tp Hồ Chí Minh",[],[],[],[],[],36 m²,90 m²,3 phòng,2 phòng,[],[],3 m,12 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"161,11 triệu/m²","5,8 tỷ- 36 m2đ"
42,HẺM XE Ô TÔ 93M2 - ĐƯỜNG NGUYỄN HỮU CẢNH - QUẬN 1,"Võ Duy Ninh, Phường Bến Nghé, Quận 1, Tp Hồ Chí Minh",[],[],[],[],[],93 m²,93 m²,1 phòng,[],[],[],5 m,19 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"93,44 triệu/m²","8,69 tỷ- 93 m2đ"
43,Nhà Quận 1 - 1 trệt 1 lửng 1 lầu 1 ST 150m2,"155/, Đường Cô Bắc, Phường Cô Giang, Quận 1, Tp Hồ Chí Minh",[],[],[],[],[],46 m²,150 m²,6 phòng,6 phòng,[],[],3 m,18 m,['Đông Bắc'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],['Nội thất đầy đủ'],[],[],[],[],"141,3 triệu/m²","6,5 tỷ- 46 m2đ"
44,"Bán nhà chính chủ, hẻm xe hoi tới nhà","88/89, Nguyễn Van Quy, Phường Nguyễn Cư Trinh, Quận 1, Tp Hồ Chí Minh",[],[],[],[],[],81 m²,158 m²,3 phòng,4 phòng,[],[],4 m,20 m,['Tây Nam'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"60,49 triệu/m²","4,9 tỷ- 81 m2đ"
45,MT TRẦN HƯNG ĐẠO . PHƯỜNG NGUYỄN CƯ TRINH . QUẬN 1,"Đường Trần Hưng Đạo, Phường Nguyễn Cư Trinh, Quận 1, Tp Hồ Chí Minh",[],[],[],[],[],78 m²,[],6 phòng,Nhiều hơn 6 phòng,6,[],4 m,20 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],['Nội thất cao cấp'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"282,05 triệu/m²",22 tỷ- 78 m2đ
46,Cần chuyển đi bán nhà hẻm cấp 4,"Đường Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, Tp Hồ Chí Minh",[],[],[],[],[],43.5 m²,69.9 m²,2 phòng,2 phòng,[],[],6 m,7.5 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],['Hoàn thiện cơ bản'],[],[],[],[],"151,16 triệu/m²","6,5 tỷ- 43.5 m2đ"
47,Bán nhà chính chủ Q1 chưa qua đầu tư 67m2 giá rẻ,"6a/, Đường Nguyễn Cảnh Chân, Phường Nguyễn Cư Trinh, Quận 1, Tp Hồ Chí Minh",[],[],[],[],[],67 m²,73 m²,3 phòng,2 phòng,[],[],6 m,11 m,['Tây Nam'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],['Hoàn thiện cơ bản'],[],[],['Nở hậu'],[],"162,69 triệu/m²","10,9 tỷ- 67 m2đ"
48,Nhà nhỏ quận 1,"hẻm, Đường Bến Chương Dương, Phường Cầu Kho, Quận 1, Tp Hồ Chí Minh",[],[],[],[],[],10 m²,35 m²,2 phòng,2 phòng,3,[],2.6 m,3 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],[],230.000 đ/m²,"2,3 triệu- 10 m2đ"
49,MẶT TIỀN ĐƯỜNG VÕ THỊ SÁU - QUẬN 1,"Đường Võ Thị Sáu, Phường Đa Kao, Quận 1, Tp Hồ Chí Minh",[],[],[],[],[],180 m²,180 m²,2 phòng,2 phòng,[],[],9 m,20 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],[],[],"372,22 triệu/m²",67 tỷ- 180 m2đ
50,"Bán nhà 14/10C Calmette, Q.1, chính chủ.","Đường Calmette, Phường Nguyễn Thái Bình, Quận 1, Tp Hồ Chí Minh",[],[],[],[],[],48 m²,[],4 phòng,5 phòng,3,[],[],[],['Tây Bắc'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],['Nội thất cao cấp'],[],[],['Nở hậu'],[],"164,58 triệu/m²","7,9 tỷ- 48 m2đ"
51,"Bán nhà mới 5 lầu Trần Hưng Đạo Q1, 34m2 4.95 tỷ","Đường Trần Hưng Đạo, Phường Cầu Kho, Quận 1, Tp Hồ Chí Minh",[],[],[],[],[],34 m²,150 m²,3 phòng,5 phòng,5,[],4 m,8 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"144,12 triệu/m²","4,9 tỷ- 34 m2đ"
52,"Nhà mặt tiền đường Huỳnh Khương Ninh, P Đa Kao, Q1","Đường Huỳnh Khương Ninh, Phường Đa Kao, Quận 1, Tp Hồ Chí Minh",[],[],[],[],[],82 m²,326 m²,6 phòng,3 phòng,[],[],38 m,216 m,['Tây Bắc'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],['Nở hậu'],[],"317,07 triệu/m²",26 tỷ- 82 m2đ
53,KẸT VỐN KINH DOANH BÁN NHÀ ĐINH TIÊN HOÀNG Q1 69m2,"Đường Đinh Tiên Hoàng, Phường Đa Kao, Quận 1, Tp Hồ Chí Minh",[],[],[],[],[],69 m²,207 m²,3 phòng,4 phòng,[],[],6 m,11.5 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"21,12 triệu/m²","1,457 tỷ- 69 m2đ"
54,"CHÍNH CHỦ BÁN GẤP NHÀ HXH TRẦN HƯNG ĐẠO,Q1,41M SHR","Đường Trần Hưng Đạo, Phường Phạm Ngũ Lão, Quận 1, Tp Hồ Chí Minh",[],[],[],[],[],41 m²,[],2 phòng,2 phòng,1,[],3.5 m,11.7 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],['Hoàn thiện cơ bản'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"23,17 triệu/m²",950 triệu- 41 m2đ
55,"Bán nhà 54m2 đ.Điện Biên Phủ, p.Đa kao, q.1","Đường Điện Biên Phủ, Phường Đa Kao, Quận 1, Tp Hồ Chí Minh",[],[],[],[],[],54 m²,[],2 phòng,3 phòng,[],[],4.5 m,12 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],['Hoàn thiện cơ bản'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"43,52 triệu/m²","2,35 tỷ- 54 m2đ"
56,"Q1 Nguyễn Cảnh Chân 3.2x13m ,trệt lửng 3 lầu 1st","Đường Nguyễn Cảnh Chân, Phường Cầu Kho, Quận 1, Tp Hồ Chí Minh",[],[],[],[],[],37 m²,156 m²,5 phòng,3 phòng,4,[],3.2 m,13 m,['Tây Nam'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],['Nội thất đầy đủ'],[],[],[],[],"232,43 triệu/m²","8,6 tỷ- 37 m2đ"
57,ai thiện chí lh chính chủ 09097116năm năm,"Đường Trần Khắc Chân, Phường Tân Định, Quận 1, Tp Hồ Chí Minh",[],[],[],[],[],56.55 m²,[],6 phòng,3 phòng,[],[],3.9 m,14.5 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"205,36 triệu/m²","11,5 tỷ- 56.55 m2đ"
58,"Bán KS 3 sao mặt tiền Nguyễn Trãi, Q1","180 - 182 - 184, Đường Nguyễn Trãi, Phường Bến Thành, Quận 1, Tp Hồ Chí Minh",[],[],[],[],[],235.46 m²,1824.66 m²,nhiều hơn 10 phòng,Nhiều hơn 6 phòng,8,[],12 m,20 m,['Đông Nam'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],['Nội thất đầy đủ'],[],[],['Nở hậu'],[],"1,234042553 tỷ/m²",290 tỷ- 235.46 m2đ
