,title,address,project_name,apartment_code,block_name,block_code,square,square_area,square_in_use,bedroom,wc,num_floor,floor,width,height,door,balcony,certificates,house_type,estate_type,office_type,apartment_type,status,furniture_status,estate_status,apartment_specific,house_specific,_type,price_m2,price_square
26,"Nhà 3 lầu mới tinh đường 22,Phạm Văn Đồng vào 300m","Đường Số 22, Phường Linh Đông, Quận Thủ Đức, Tp Hồ Chí Minh",[],[],[],[],[],61 m²,200 m²,3 phòng,3 phòng,3,[],5.5 m,11.1 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"76,23 triệu/m²","4,65 tỷ- 61 m2đ"
27,Biệt Thự MiNi ngay ngã 4 Hoàng Diệu 2 và Đường 8,"Đường 8, Phường Linh Trung, Quận Thủ Đức, Tp Hồ Chí Minh",[],[],[],[],[],222 m²,220 m²,3 phòng,3 phòng,2,[],8 m,28 m,['Tây Nam'],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],['Nội thất cao cấp'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"63,06 triệu/m²",14 tỷ- 222 m2đ
28,"Nhà trệt 2 lầu,2 sân thượng ngắm Sông Sài Gòn","Đường Số 11, Phường Hiệp Bình Phước, Quận Thủ Đức, Tp Hồ Chí Minh",[],[],[],[],[],50 m²,[],4 phòng,5 phòng,[],[],[],[],['Đông Bắc'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],110 triệu/m²,"5,5 tỷ- 50 m2đ"
29,Nhà 1 trệt 3 lầu 60m2 trung tâm TP Thủ Đức,"163/30, Đường Đặng Văn Bi, Phường Trường Thọ, Quận Thủ Đức, Tp Hồ Chí Minh",[],[],A,[],[],60 m²,160 m²,4 phòng,4 phòng,[],[],4.5 m,13.33 m,['Tây Nam'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Hoàn thiện cơ bản'],[],[],['Hẻm xe hơi'],[],"98,33 triệu/m²","5,9 tỷ- 60 m2đ"
30,Nhà đến 115m2 giá chỉ 36tr/m2 trung tâm Linh Xuân,"33, Đường Số 8, Phường Linh Xuân, Quận Thủ Đức, Tp Hồ Chí Minh",[],[],[],[],[],115 m²,115 m²,3 phòng,2 phòng,[],[],5 m,23 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"36,09 triệu/m²","4,15 tỷ- 115 m2đ"
31,"BIỆT THỰ MINI ĐẸP, SANG TRỌNG, THỦ ĐỨC","46/, Đường 26, Phường Hiệp Bình Chánh, Quận Thủ Đức, Tp Hồ Chí Minh",[],[],[],[],[],100 m²,550 m²,6 phòng,6 phòng,5,[],6 m,17 m,['Tây Bắc'],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],120 triệu/m²,12 tỷ- 100 m2đ
32,BÁN GẤP NHÀ HXH 1T2L 4PN 70M GIẢM LIỀN 400TR,"ĐƯỜNG SỐ 16, Phường Linh Đông, Quận Thủ Đức, Tp Hồ Chí Minh",[],[],[],[],[],70 m²,210 m²,4 phòng,3 phòng,3,[],5 m,14 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"78,57 triệu/m²","5,5 tỷ- 70 m2đ"
33,NHÀ PHỐ LINH ĐÔNG HXH SÁT MẶT TIỀN 1T2L 3PN,"ĐƯỜNG 16, Phường Linh Đông, Quận Thủ Đức, Tp Hồ Chí Minh",[],[],[],[],[],51 m²,150 m²,3 phòng,4 phòng,3,[],4.2 m,12 m,['Đông Bắc'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"98,04 triệu/m²",5 tỷ- 51 m2đ
34,VỀ QUÊ NÊN BÁN GẤP NHÀ THỦ ĐỨC GIÁ RẺ BẤT NGỜ 1T,"Đường Sông Đà, Phường Hiệp Bình Chánh, Quận Thủ Đức, Tp Hồ Chí Minh",[],[],[],[],[],78 m²,185 m²,3 phòng,4 phòng,1,[],5 m,16 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],['Nội thất đầy đủ'],[],[],['Hẻm xe hơi'],[],"21,15 triệu/m²","1,65 tỷ- 78 m2đ"
35,Cần bán gấp nhà phố 1 trệt 2 lầu giá chỉ 5.2 tỷ,"Đường Số 6, Phường Hiệp Bình Phước, Quận Thủ Đức, Tp Hồ Chí Minh",[],[],[],[],[],84 m²,84 m²,4 phòng,4 phòng,3,[],4 m,18 m,['Tây Nam'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"61,9 triệu/m²","5,2 tỷ- 84 m2đ"
